unique_id,domain,trial_type,method,estimate,ci_lower,ci_upper,sig,ci_width
ADHD_101_ADHD,Stigma - ADHD,tt1,normal,0.417,0.243,0.586,FALSE,0.343
ADHD_101_ADHD,Stigma - ADHD,tt1,basic,0.417,0.237,0.585,FALSE,0.347
ADHD_101_ADHD,Stigma - ADHD,tt1,percent,0.417,0.249,0.596,FALSE,0.347
ADHD_101_ADHD,Stigma - ADHD,tt1,bca,0.417,0.249,0.597,FALSE,0.348
ADHD_101_ADHD,Stigma - ADHD,tt2,normal,0.563,0.393,0.73,FALSE,0.337
ADHD_101_ADHD,Stigma - ADHD,tt2,basic,0.563,0.393,0.732,FALSE,0.339
ADHD_101_ADHD,Stigma - ADHD,tt2,percent,0.563,0.393,0.732,FALSE,0.339
ADHD_101_ADHD,Stigma - ADHD,tt2,bca,0.563,0.388,0.724,FALSE,0.336
ADHD_101_ADHD,Stigma - ADHD,tt3,normal,0.311,0.154,0.467,TRUE,0.313
ADHD_101_ADHD,Stigma - ADHD,tt3,basic,0.311,0.148,0.459,TRUE,0.312
ADHD_101_ADHD,Stigma - ADHD,tt3,percent,0.311,0.162,0.474,TRUE,0.312
ADHD_101_ADHD,Stigma - ADHD,tt3,bca,0.311,0.168,0.482,TRUE,0.314
ADHD_101_ADHD,Stigma - ADHD,tt4,normal,0.477,0.304,0.65,FALSE,0.346
ADHD_101_ADHD,Stigma - ADHD,tt4,basic,0.477,0.3,0.65,FALSE,0.35
ADHD_101_ADHD,Stigma - ADHD,tt4,percent,0.477,0.304,0.654,FALSE,0.35
ADHD_101_ADHD,Stigma - ADHD,tt4,bca,0.477,0.308,0.656,FALSE,0.349
ADHD_106_ADHD,Stigma - ADHD,tt1,normal,0.824,0.692,0.957,TRUE,0.264
ADHD_106_ADHD,Stigma - ADHD,tt1,basic,0.824,0.705,0.97,TRUE,0.265
ADHD_106_ADHD,Stigma - ADHD,tt1,percent,0.824,0.678,0.943,TRUE,0.265
ADHD_106_ADHD,Stigma - ADHD,tt1,bca,0.824,0.648,0.928,TRUE,0.279
ADHD_106_ADHD,Stigma - ADHD,tt2,normal,0.651,0.487,0.814,FALSE,0.327
ADHD_106_ADHD,Stigma - ADHD,tt2,basic,0.651,0.492,0.815,FALSE,0.323
ADHD_106_ADHD,Stigma - ADHD,tt2,percent,0.651,0.487,0.81,FALSE,0.323
ADHD_106_ADHD,Stigma - ADHD,tt2,bca,0.651,0.479,0.799,FALSE,0.32
ADHD_106_ADHD,Stigma - ADHD,tt3,normal,0.583,0.419,0.747,FALSE,0.328
ADHD_106_ADHD,Stigma - ADHD,tt3,basic,0.583,0.421,0.752,FALSE,0.331
ADHD_106_ADHD,Stigma - ADHD,tt3,percent,0.583,0.414,0.746,FALSE,0.331
ADHD_106_ADHD,Stigma - ADHD,tt3,bca,0.583,0.405,0.741,FALSE,0.335
ADHD_106_ADHD,Stigma - ADHD,tt4,normal,0.539,0.368,0.713,FALSE,0.346
ADHD_106_ADHD,Stigma - ADHD,tt4,basic,0.539,0.368,0.714,FALSE,0.345
ADHD_106_ADHD,Stigma - ADHD,tt4,percent,0.539,0.365,0.71,FALSE,0.345
ADHD_106_ADHD,Stigma - ADHD,tt4,bca,0.539,0.368,0.713,FALSE,0.345
ADHD_108_ADHD,Stigma - ADHD,tt1,normal,0.467,0.298,0.638,FALSE,0.34
ADHD_108_ADHD,Stigma - ADHD,tt1,basic,0.467,0.293,0.639,FALSE,0.346
ADHD_108_ADHD,Stigma - ADHD,tt1,percent,0.467,0.295,0.641,FALSE,0.346
ADHD_108_ADHD,Stigma - ADHD,tt1,bca,0.467,0.299,0.644,FALSE,0.345
ADHD_108_ADHD,Stigma - ADHD,tt2,normal,0.449,0.279,0.614,FALSE,0.335
ADHD_108_ADHD,Stigma - ADHD,tt2,basic,0.449,0.281,0.611,FALSE,0.329
ADHD_108_ADHD,Stigma - ADHD,tt2,percent,0.449,0.287,0.616,FALSE,0.329
ADHD_108_ADHD,Stigma - ADHD,tt2,bca,0.449,0.285,0.616,FALSE,0.331
ADHD_108_ADHD,Stigma - ADHD,tt3,normal,0.479,0.312,0.647,FALSE,0.335
ADHD_108_ADHD,Stigma - ADHD,tt3,basic,0.479,0.316,0.645,FALSE,0.329
ADHD_108_ADHD,Stigma - ADHD,tt3,percent,0.479,0.313,0.642,FALSE,0.329
ADHD_108_ADHD,Stigma - ADHD,tt3,bca,0.479,0.316,0.648,FALSE,0.332
ADHD_108_ADHD,Stigma - ADHD,tt4,normal,0.393,0.23,0.557,FALSE,0.327
ADHD_108_ADHD,Stigma - ADHD,tt4,basic,0.393,0.223,0.551,FALSE,0.328
ADHD_108_ADHD,Stigma - ADHD,tt4,percent,0.393,0.236,0.564,FALSE,0.328
ADHD_108_ADHD,Stigma - ADHD,tt4,bca,0.393,0.238,0.568,FALSE,0.33
ADHD_112_ADHD,Stigma - ADHD,tt1,normal,0.365,0.204,0.522,FALSE,0.318
ADHD_112_ADHD,Stigma - ADHD,tt1,basic,0.365,0.199,0.518,FALSE,0.319
ADHD_112_ADHD,Stigma - ADHD,tt1,percent,0.365,0.212,0.531,FALSE,0.319
ADHD_112_ADHD,Stigma - ADHD,tt1,bca,0.365,0.214,0.533,FALSE,0.319
ADHD_112_ADHD,Stigma - ADHD,tt2,normal,0.572,0.406,0.739,FALSE,0.334
ADHD_112_ADHD,Stigma - ADHD,tt2,basic,0.572,0.408,0.744,FALSE,0.336
ADHD_112_ADHD,Stigma - ADHD,tt2,percent,0.572,0.4,0.736,FALSE,0.336
ADHD_112_ADHD,Stigma - ADHD,tt2,bca,0.572,0.395,0.731,FALSE,0.336
ADHD_112_ADHD,Stigma - ADHD,tt3,normal,0.475,0.304,0.646,FALSE,0.341
ADHD_112_ADHD,Stigma - ADHD,tt3,basic,0.475,0.304,0.646,FALSE,0.343
ADHD_112_ADHD,Stigma - ADHD,tt3,percent,0.475,0.303,0.646,FALSE,0.343
ADHD_112_ADHD,Stigma - ADHD,tt3,bca,0.475,0.305,0.65,FALSE,0.345
ADHD_112_ADHD,Stigma - ADHD,tt4,normal,0.598,0.431,0.761,FALSE,0.33
ADHD_112_ADHD,Stigma - ADHD,tt4,basic,0.598,0.431,0.763,FALSE,0.332
ADHD_112_ADHD,Stigma - ADHD,tt4,percent,0.598,0.433,0.765,FALSE,0.332
ADHD_112_ADHD,Stigma - ADHD,tt4,bca,0.598,0.427,0.758,FALSE,0.332
ADHD_113_ADHD,Stigma - ADHD,tt1,normal,0.528,0.355,0.701,FALSE,0.346
ADHD_113_ADHD,Stigma - ADHD,tt1,basic,0.528,0.36,0.706,FALSE,0.346
ADHD_113_ADHD,Stigma - ADHD,tt1,percent,0.528,0.35,0.696,FALSE,0.346
ADHD_113_ADHD,Stigma - ADHD,tt1,bca,0.528,0.351,0.697,FALSE,0.345
ADHD_113_ADHD,Stigma - ADHD,tt2,normal,0.633,0.473,0.795,FALSE,0.322
ADHD_113_ADHD,Stigma - ADHD,tt2,basic,0.633,0.48,0.798,FALSE,0.318
ADHD_113_ADHD,Stigma - ADHD,tt2,percent,0.633,0.467,0.786,FALSE,0.318
ADHD_113_ADHD,Stigma - ADHD,tt2,bca,0.633,0.454,0.779,FALSE,0.325
ADHD_113_ADHD,Stigma - ADHD,tt3,normal,0.263,0.117,0.409,TRUE,0.292
ADHD_113_ADHD,Stigma - ADHD,tt3,basic,0.263,0.112,0.4,TRUE,0.288
ADHD_113_ADHD,Stigma - ADHD,tt3,percent,0.263,0.126,0.414,TRUE,0.288
ADHD_113_ADHD,Stigma - ADHD,tt3,bca,0.263,0.137,0.429,TRUE,0.291
ADHD_113_ADHD,Stigma - ADHD,tt4,normal,0.374,0.209,0.539,FALSE,0.33
ADHD_113_ADHD,Stigma - ADHD,tt4,basic,0.374,0.203,0.537,FALSE,0.333
ADHD_113_ADHD,Stigma - ADHD,tt4,percent,0.374,0.211,0.545,FALSE,0.333
ADHD_113_ADHD,Stigma - ADHD,tt4,bca,0.374,0.223,0.557,FALSE,0.334
ADHD_117_ADHD,Stigma - ADHD,tt1,normal,0.43,0.262,0.601,FALSE,0.339
ADHD_117_ADHD,Stigma - ADHD,tt1,basic,0.43,0.259,0.598,FALSE,0.339
ADHD_117_ADHD,Stigma - ADHD,tt1,percent,0.43,0.261,0.601,FALSE,0.339
ADHD_117_ADHD,Stigma - ADHD,tt1,bca,0.43,0.264,0.607,FALSE,0.343
ADHD_117_ADHD,Stigma - ADHD,tt2,normal,0.428,0.258,0.6,FALSE,0.342
ADHD_117_ADHD,Stigma - ADHD,tt2,basic,0.428,0.258,0.6,FALSE,0.342
ADHD_117_ADHD,Stigma - ADHD,tt2,percent,0.428,0.256,0.598,FALSE,0.342
ADHD_117_ADHD,Stigma - ADHD,tt2,bca,0.428,0.263,0.604,FALSE,0.341
ADHD_117_ADHD,Stigma - ADHD,tt3,normal,0.356,0.189,0.521,FALSE,0.333
ADHD_117_ADHD,Stigma - ADHD,tt3,basic,0.356,0.18,0.514,FALSE,0.335
ADHD_117_ADHD,Stigma - ADHD,tt3,percent,0.356,0.197,0.532,FALSE,0.335
ADHD_117_ADHD,Stigma - ADHD,tt3,bca,0.356,0.201,0.538,FALSE,0.337
ADHD_117_ADHD,Stigma - ADHD,tt4,normal,0.398,0.232,0.563,FALSE,0.331
ADHD_117_ADHD,Stigma - ADHD,tt4,basic,0.398,0.231,0.56,FALSE,0.329
ADHD_117_ADHD,Stigma - ADHD,tt4,percent,0.398,0.235,0.564,FALSE,0.329
ADHD_117_ADHD,Stigma - ADHD,tt4,bca,0.398,0.243,0.575,FALSE,0.332
ADHD_119_ADHD,Stigma - ADHD,tt1,normal,0.668,0.508,0.828,TRUE,0.32
ADHD_119_ADHD,Stigma - ADHD,tt1,basic,0.668,0.515,0.833,TRUE,0.318
ADHD_119_ADHD,Stigma - ADHD,tt1,percent,0.668,0.502,0.82,TRUE,0.318
ADHD_119_ADHD,Stigma - ADHD,tt1,bca,0.668,0.49,0.807,FALSE,0.317
ADHD_119_ADHD,Stigma - ADHD,tt2,normal,0.608,0.447,0.767,FALSE,0.32
ADHD_119_ADHD,Stigma - ADHD,tt2,basic,0.608,0.452,0.768,FALSE,0.316
ADHD_119_ADHD,Stigma - ADHD,tt2,percent,0.608,0.447,0.763,FALSE,0.316
ADHD_119_ADHD,Stigma - ADHD,tt2,bca,0.608,0.442,0.76,FALSE,0.319
ADHD_119_ADHD,Stigma - ADHD,tt3,normal,0.492,0.326,0.661,FALSE,0.335
ADHD_119_ADHD,Stigma - ADHD,tt3,basic,0.492,0.325,0.657,FALSE,0.331
ADHD_119_ADHD,Stigma - ADHD,tt3,percent,0.492,0.328,0.659,FALSE,0.331
ADHD_119_ADHD,Stigma - ADHD,tt3,bca,0.492,0.329,0.661,FALSE,0.332
ADHD_119_ADHD,Stigma - ADHD,tt4,normal,0.656,0.498,0.812,FALSE,0.314
ADHD_119_ADHD,Stigma - ADHD,tt4,basic,0.656,0.506,0.814,TRUE,0.309
ADHD_119_ADHD,Stigma - ADHD,tt4,percent,0.656,0.498,0.807,FALSE,0.309
ADHD_119_ADHD,Stigma - ADHD,tt4,bca,0.656,0.489,0.8,FALSE,0.311
ADHD_124_ADHD,Stigma - ADHD,tt1,normal,0.756,0.619,0.896,TRUE,0.277
ADHD_124_ADHD,Stigma - ADHD,tt1,basic,0.756,0.63,0.907,TRUE,0.277
ADHD_124_ADHD,Stigma - ADHD,tt1,percent,0.756,0.605,0.882,TRUE,0.277
ADHD_124_ADHD,Stigma - ADHD,tt1,bca,0.756,0.596,0.877,TRUE,0.281
ADHD_124_ADHD,Stigma - ADHD,tt2,normal,0.497,0.326,0.666,FALSE,0.341
ADHD_124_ADHD,Stigma - ADHD,tt2,basic,0.497,0.325,0.664,FALSE,0.338
ADHD_124_ADHD,Stigma - ADHD,tt2,percent,0.497,0.331,0.67,FALSE,0.338
ADHD_124_ADHD,Stigma - ADHD,tt2,bca,0.497,0.33,0.667,FALSE,0.338
ADHD_124_ADHD,Stigma - ADHD,tt3,normal,0.376,0.218,0.536,FALSE,0.318
ADHD_124_ADHD,Stigma - ADHD,tt3,basic,0.376,0.213,0.534,FALSE,0.321
ADHD_124_ADHD,Stigma - ADHD,tt3,percent,0.376,0.218,0.539,FALSE,0.321
ADHD_124_ADHD,Stigma - ADHD,tt3,bca,0.376,0.225,0.545,FALSE,0.32
ADHD_124_ADHD,Stigma - ADHD,tt4,normal,0.48,0.314,0.652,FALSE,0.338
ADHD_124_ADHD,Stigma - ADHD,tt4,basic,0.48,0.313,0.651,FALSE,0.338
ADHD_124_ADHD,Stigma - ADHD,tt4,percent,0.48,0.309,0.647,FALSE,0.338
ADHD_124_ADHD,Stigma - ADHD,tt4,bca,0.48,0.313,0.653,FALSE,0.34
ADHD_153_ADHD,Stigma - ADHD,tt1,normal,0.585,0.417,0.756,FALSE,0.339
ADHD_153_ADHD,Stigma - ADHD,tt1,basic,0.585,0.421,0.756,FALSE,0.335
ADHD_153_ADHD,Stigma - ADHD,tt1,percent,0.585,0.414,0.749,FALSE,0.335
ADHD_153_ADHD,Stigma - ADHD,tt1,bca,0.585,0.409,0.747,FALSE,0.337
ADHD_153_ADHD,Stigma - ADHD,tt2,normal,0.49,0.318,0.659,FALSE,0.341
ADHD_153_ADHD,Stigma - ADHD,tt2,basic,0.49,0.314,0.659,FALSE,0.345
ADHD_153_ADHD,Stigma - ADHD,tt2,percent,0.49,0.32,0.665,FALSE,0.345
ADHD_153_ADHD,Stigma - ADHD,tt2,bca,0.49,0.316,0.657,FALSE,0.341
ADHD_153_ADHD,Stigma - ADHD,tt3,normal,0.457,0.291,0.625,FALSE,0.334
ADHD_153_ADHD,Stigma - ADHD,tt3,basic,0.457,0.294,0.62,FALSE,0.326
ADHD_153_ADHD,Stigma - ADHD,tt3,percent,0.457,0.295,0.621,FALSE,0.326
ADHD_153_ADHD,Stigma - ADHD,tt3,bca,0.457,0.296,0.623,FALSE,0.327
ADHD_153_ADHD,Stigma - ADHD,tt4,normal,0.562,0.395,0.728,FALSE,0.333
ADHD_153_ADHD,Stigma - ADHD,tt4,basic,0.562,0.399,0.736,FALSE,0.337
ADHD_153_ADHD,Stigma - ADHD,tt4,percent,0.562,0.387,0.724,FALSE,0.337
ADHD_153_ADHD,Stigma - ADHD,tt4,bca,0.562,0.384,0.722,FALSE,0.338
ADHD_155_ADHD,Stigma - ADHD,tt1,normal,0.49,0.32,0.661,FALSE,0.341
ADHD_155_ADHD,Stigma - ADHD,tt1,basic,0.49,0.321,0.664,FALSE,0.343
ADHD_155_ADHD,Stigma - ADHD,tt1,percent,0.49,0.316,0.66,FALSE,0.343
ADHD_155_ADHD,Stigma - ADHD,tt1,bca,0.49,0.316,0.66,FALSE,0.343
ADHD_155_ADHD,Stigma - ADHD,tt2,normal,0.557,0.39,0.728,FALSE,0.338
ADHD_155_ADHD,Stigma - ADHD,tt2,basic,0.557,0.397,0.733,FALSE,0.336
ADHD_155_ADHD,Stigma - ADHD,tt2,percent,0.557,0.381,0.717,FALSE,0.336
ADHD_155_ADHD,Stigma - ADHD,tt2,bca,0.557,0.384,0.719,FALSE,0.335
ADHD_155_ADHD,Stigma - ADHD,tt3,normal,0.435,0.267,0.603,FALSE,0.336
ADHD_155_ADHD,Stigma - ADHD,tt3,basic,0.435,0.264,0.6,FALSE,0.336
ADHD_155_ADHD,Stigma - ADHD,tt3,percent,0.435,0.27,0.606,FALSE,0.336
ADHD_155_ADHD,Stigma - ADHD,tt3,bca,0.435,0.273,0.61,FALSE,0.337
ADHD_155_ADHD,Stigma - ADHD,tt4,normal,0.318,0.159,0.473,TRUE,0.314
ADHD_155_ADHD,Stigma - ADHD,tt4,basic,0.318,0.152,0.465,TRUE,0.313
ADHD_155_ADHD,Stigma - ADHD,tt4,percent,0.318,0.171,0.483,TRUE,0.313
ADHD_155_ADHD,Stigma - ADHD,tt4,bca,0.318,0.179,0.497,TRUE,0.317
ADHD_160_ADHD,Stigma - ADHD,tt1,normal,0.655,0.499,0.815,FALSE,0.316
ADHD_160_ADHD,Stigma - ADHD,tt1,basic,0.655,0.508,0.82,TRUE,0.312
ADHD_160_ADHD,Stigma - ADHD,tt1,percent,0.655,0.489,0.801,FALSE,0.312
ADHD_160_ADHD,Stigma - ADHD,tt1,bca,0.655,0.487,0.798,FALSE,0.312
ADHD_160_ADHD,Stigma - ADHD,tt2,normal,0.589,0.422,0.754,FALSE,0.332
ADHD_160_ADHD,Stigma - ADHD,tt2,basic,0.589,0.428,0.758,FALSE,0.331
ADHD_160_ADHD,Stigma - ADHD,tt2,percent,0.589,0.419,0.75,FALSE,0.331
ADHD_160_ADHD,Stigma - ADHD,tt2,bca,0.589,0.41,0.743,FALSE,0.333
ADHD_160_ADHD,Stigma - ADHD,tt3,normal,0.378,0.215,0.544,FALSE,0.329
ADHD_160_ADHD,Stigma - ADHD,tt3,basic,0.378,0.212,0.542,FALSE,0.329
ADHD_160_ADHD,Stigma - ADHD,tt3,percent,0.378,0.215,0.544,FALSE,0.329
ADHD_160_ADHD,Stigma - ADHD,tt3,bca,0.378,0.224,0.556,FALSE,0.333
ADHD_160_ADHD,Stigma - ADHD,tt4,normal,0.293,0.145,0.442,TRUE,0.297
ADHD_160_ADHD,Stigma - ADHD,tt4,basic,0.293,0.136,0.435,TRUE,0.299
ADHD_160_ADHD,Stigma - ADHD,tt4,percent,0.293,0.152,0.451,TRUE,0.299
ADHD_160_ADHD,Stigma - ADHD,tt4,bca,0.293,0.158,0.462,TRUE,0.304
ADHD_162_ADHD,Stigma - ADHD,tt1,normal,0.514,0.346,0.684,FALSE,0.339
ADHD_162_ADHD,Stigma - ADHD,tt1,basic,0.514,0.345,0.681,FALSE,0.337
ADHD_162_ADHD,Stigma - ADHD,tt1,percent,0.514,0.346,0.683,FALSE,0.337
ADHD_162_ADHD,Stigma - ADHD,tt1,bca,0.514,0.348,0.688,FALSE,0.34
ADHD_162_ADHD,Stigma - ADHD,tt2,normal,0.609,0.447,0.771,FALSE,0.324
ADHD_162_ADHD,Stigma - ADHD,tt2,basic,0.609,0.447,0.774,FALSE,0.326
ADHD_162_ADHD,Stigma - ADHD,tt2,percent,0.609,0.445,0.772,FALSE,0.326
ADHD_162_ADHD,Stigma - ADHD,tt2,bca,0.609,0.441,0.767,FALSE,0.326
ADHD_162_ADHD,Stigma - ADHD,tt3,normal,0.386,0.223,0.553,FALSE,0.329
ADHD_162_ADHD,Stigma - ADHD,tt3,basic,0.386,0.22,0.549,FALSE,0.329
ADHD_162_ADHD,Stigma - ADHD,tt3,percent,0.386,0.224,0.553,FALSE,0.329
ADHD_162_ADHD,Stigma - ADHD,tt3,bca,0.386,0.234,0.564,FALSE,0.33
ADHD_162_ADHD,Stigma - ADHD,tt4,normal,0.52,0.354,0.687,FALSE,0.333
ADHD_162_ADHD,Stigma - ADHD,tt4,basic,0.52,0.355,0.687,FALSE,0.332
ADHD_162_ADHD,Stigma - ADHD,tt4,percent,0.52,0.353,0.685,FALSE,0.332
ADHD_162_ADHD,Stigma - ADHD,tt4,bca,0.52,0.354,0.685,FALSE,0.331
ADHD_166_ADHD,Stigma - ADHD,tt1,normal,0.397,0.224,0.567,FALSE,0.343
ADHD_166_ADHD,Stigma - ADHD,tt1,basic,0.397,0.225,0.566,FALSE,0.341
ADHD_166_ADHD,Stigma - ADHD,tt1,percent,0.397,0.227,0.569,FALSE,0.341
ADHD_166_ADHD,Stigma - ADHD,tt1,bca,0.397,0.23,0.572,FALSE,0.341
ADHD_166_ADHD,Stigma - ADHD,tt2,normal,0.426,0.261,0.59,FALSE,0.33
ADHD_166_ADHD,Stigma - ADHD,tt2,basic,0.426,0.257,0.59,FALSE,0.332
ADHD_166_ADHD,Stigma - ADHD,tt2,percent,0.426,0.263,0.595,FALSE,0.332
ADHD_166_ADHD,Stigma - ADHD,tt2,bca,0.426,0.263,0.596,FALSE,0.333
ADHD_166_ADHD,Stigma - ADHD,tt3,normal,0.602,0.439,0.768,FALSE,0.329
ADHD_166_ADHD,Stigma - ADHD,tt3,basic,0.602,0.441,0.771,FALSE,0.331
ADHD_166_ADHD,Stigma - ADHD,tt3,percent,0.602,0.434,0.764,FALSE,0.331
ADHD_166_ADHD,Stigma - ADHD,tt3,bca,0.602,0.431,0.762,FALSE,0.331
ADHD_166_ADHD,Stigma - ADHD,tt4,normal,0.49,0.319,0.661,FALSE,0.342
ADHD_166_ADHD,Stigma - ADHD,tt4,basic,0.49,0.315,0.659,FALSE,0.344
ADHD_166_ADHD,Stigma - ADHD,tt4,percent,0.49,0.322,0.666,FALSE,0.344
ADHD_166_ADHD,Stigma - ADHD,tt4,bca,0.49,0.323,0.667,FALSE,0.344
ADHD_167_ADHD,Stigma - ADHD,tt1,normal,0.589,0.422,0.753,FALSE,0.331
ADHD_167_ADHD,Stigma - ADHD,tt1,basic,0.589,0.427,0.752,FALSE,0.325
ADHD_167_ADHD,Stigma - ADHD,tt1,percent,0.589,0.425,0.75,FALSE,0.325
ADHD_167_ADHD,Stigma - ADHD,tt1,bca,0.589,0.418,0.746,FALSE,0.328
ADHD_167_ADHD,Stigma - ADHD,tt2,normal,0.673,0.514,0.829,TRUE,0.315
ADHD_167_ADHD,Stigma - ADHD,tt2,basic,0.673,0.521,0.835,TRUE,0.314
ADHD_167_ADHD,Stigma - ADHD,tt2,percent,0.673,0.51,0.824,TRUE,0.314
ADHD_167_ADHD,Stigma - ADHD,tt2,bca,0.673,0.494,0.812,FALSE,0.318
ADHD_167_ADHD,Stigma - ADHD,tt3,normal,0.603,0.439,0.765,FALSE,0.325
ADHD_167_ADHD,Stigma - ADHD,tt3,basic,0.603,0.439,0.772,FALSE,0.333
ADHD_167_ADHD,Stigma - ADHD,tt3,percent,0.603,0.434,0.767,FALSE,0.333
ADHD_167_ADHD,Stigma - ADHD,tt3,bca,0.603,0.425,0.756,FALSE,0.331
ADHD_167_ADHD,Stigma - ADHD,tt4,normal,0.258,0.117,0.4,TRUE,0.284
ADHD_167_ADHD,Stigma - ADHD,tt4,basic,0.258,0.108,0.388,TRUE,0.28
ADHD_167_ADHD,Stigma - ADHD,tt4,percent,0.258,0.128,0.408,TRUE,0.28
ADHD_167_ADHD,Stigma - ADHD,tt4,bca,0.258,0.139,0.432,TRUE,0.293
ADHD_171_ADHD,Stigma - ADHD,tt1,normal,0.39,0.229,0.552,FALSE,0.323
ADHD_171_ADHD,Stigma - ADHD,tt1,basic,0.39,0.222,0.545,FALSE,0.323
ADHD_171_ADHD,Stigma - ADHD,tt1,percent,0.39,0.234,0.558,FALSE,0.323
ADHD_171_ADHD,Stigma - ADHD,tt1,bca,0.39,0.243,0.568,FALSE,0.324
ADHD_171_ADHD,Stigma - ADHD,tt2,normal,0.221,0.081,0.362,TRUE,0.281
ADHD_171_ADHD,Stigma - ADHD,tt2,basic,0.221,0.071,0.349,TRUE,0.278
ADHD_171_ADHD,Stigma - ADHD,tt2,percent,0.221,0.094,0.372,TRUE,0.278
ADHD_171_ADHD,Stigma - ADHD,tt2,bca,0.221,0.109,0.398,TRUE,0.289
ADHD_171_ADHD,Stigma - ADHD,tt3,normal,0.442,0.274,0.613,FALSE,0.339
ADHD_171_ADHD,Stigma - ADHD,tt3,basic,0.442,0.274,0.609,FALSE,0.336
ADHD_171_ADHD,Stigma - ADHD,tt3,percent,0.442,0.274,0.61,FALSE,0.336
ADHD_171_ADHD,Stigma - ADHD,tt3,bca,0.442,0.285,0.619,FALSE,0.334
ADHD_171_ADHD,Stigma - ADHD,tt4,normal,0.608,0.441,0.776,FALSE,0.335
ADHD_171_ADHD,Stigma - ADHD,tt4,basic,0.608,0.447,0.782,FALSE,0.335
ADHD_171_ADHD,Stigma - ADHD,tt4,percent,0.608,0.434,0.769,FALSE,0.335
ADHD_171_ADHD,Stigma - ADHD,tt4,bca,0.608,0.428,0.762,FALSE,0.334
ADHD_173_ADHD,Stigma - ADHD,tt1,normal,0.594,0.433,0.76,FALSE,0.327
ADHD_173_ADHD,Stigma - ADHD,tt1,basic,0.594,0.441,0.765,FALSE,0.324
ADHD_173_ADHD,Stigma - ADHD,tt1,percent,0.594,0.422,0.746,FALSE,0.324
ADHD_173_ADHD,Stigma - ADHD,tt1,bca,0.594,0.423,0.747,FALSE,0.324
ADHD_173_ADHD,Stigma - ADHD,tt2,normal,0.538,0.367,0.705,FALSE,0.338
ADHD_173_ADHD,Stigma - ADHD,tt2,basic,0.538,0.364,0.702,FALSE,0.338
ADHD_173_ADHD,Stigma - ADHD,tt2,percent,0.538,0.374,0.713,FALSE,0.338
ADHD_173_ADHD,Stigma - ADHD,tt2,bca,0.538,0.371,0.708,FALSE,0.336
ADHD_173_ADHD,Stigma - ADHD,tt3,normal,0.462,0.293,0.633,FALSE,0.34
ADHD_173_ADHD,Stigma - ADHD,tt3,basic,0.462,0.292,0.633,FALSE,0.341
ADHD_173_ADHD,Stigma - ADHD,tt3,percent,0.462,0.29,0.631,FALSE,0.341
ADHD_173_ADHD,Stigma - ADHD,tt3,bca,0.462,0.292,0.633,FALSE,0.341
ADHD_173_ADHD,Stigma - ADHD,tt4,normal,0.44,0.272,0.608,FALSE,0.336
ADHD_173_ADHD,Stigma - ADHD,tt4,basic,0.44,0.274,0.608,FALSE,0.334
ADHD_173_ADHD,Stigma - ADHD,tt4,percent,0.44,0.273,0.606,FALSE,0.334
ADHD_173_ADHD,Stigma - ADHD,tt4,bca,0.44,0.278,0.615,FALSE,0.337
ADHD_178_ADHD,Stigma - ADHD,tt1,normal,0.614,0.448,0.779,FALSE,0.33
ADHD_178_ADHD,Stigma - ADHD,tt1,basic,0.614,0.452,0.784,FALSE,0.332
ADHD_178_ADHD,Stigma - ADHD,tt1,percent,0.614,0.443,0.775,FALSE,0.332
ADHD_178_ADHD,Stigma - ADHD,tt1,bca,0.614,0.434,0.768,FALSE,0.334
ADHD_178_ADHD,Stigma - ADHD,tt2,normal,0.533,0.364,0.699,FALSE,0.336
ADHD_178_ADHD,Stigma - ADHD,tt2,basic,0.533,0.369,0.703,FALSE,0.335
ADHD_178_ADHD,Stigma - ADHD,tt2,percent,0.533,0.363,0.697,FALSE,0.335
ADHD_178_ADHD,Stigma - ADHD,tt2,bca,0.533,0.359,0.694,FALSE,0.335
ADHD_178_ADHD,Stigma - ADHD,tt3,normal,0.482,0.316,0.649,FALSE,0.334
ADHD_178_ADHD,Stigma - ADHD,tt3,basic,0.482,0.316,0.652,FALSE,0.337
ADHD_178_ADHD,Stigma - ADHD,tt3,percent,0.482,0.311,0.648,FALSE,0.337
ADHD_178_ADHD,Stigma - ADHD,tt3,bca,0.482,0.314,0.65,FALSE,0.336
ADHD_178_ADHD,Stigma - ADHD,tt4,normal,0.424,0.257,0.59,FALSE,0.333
ADHD_178_ADHD,Stigma - ADHD,tt4,basic,0.424,0.26,0.587,FALSE,0.327
ADHD_178_ADHD,Stigma - ADHD,tt4,percent,0.424,0.262,0.589,FALSE,0.327
ADHD_178_ADHD,Stigma - ADHD,tt4,bca,0.424,0.263,0.591,FALSE,0.328
ADHD_180_ADHD,Stigma - ADHD,tt1,normal,0.749,0.604,0.893,TRUE,0.289
ADHD_180_ADHD,Stigma - ADHD,tt1,basic,0.749,0.615,0.904,TRUE,0.289
ADHD_180_ADHD,Stigma - ADHD,tt1,percent,0.749,0.595,0.884,TRUE,0.289
ADHD_180_ADHD,Stigma - ADHD,tt1,bca,0.749,0.579,0.871,TRUE,0.291
ADHD_180_ADHD,Stigma - ADHD,tt2,normal,0.424,0.26,0.591,FALSE,0.33
ADHD_180_ADHD,Stigma - ADHD,tt2,basic,0.424,0.256,0.588,FALSE,0.332
ADHD_180_ADHD,Stigma - ADHD,tt2,percent,0.424,0.259,0.592,FALSE,0.332
